1841,1,1.9397,0.2388,3.357,0
1857,2,-0.6997,-3.5692,3.565,0
1857,3,-0.7993,0.0271,3.528,0
1891,0,2.0499,-3.6892,3.357,0
1891,1,1.9473,0.2392,3.39,0
1891,2,-0.6869,-3.5737,3.759,0
1891,3,-0.8002,0.0293,3.602,0
1941,0,2.0441,-3.6824,3.357,0
1941,1,1.952,0.2467,3.357,0
1941,2,-0.6879,-3.5706,3.8,0
1941,3,-0.8068,0.0308,3.565,0
1991,0,2.0392,-3.6851,3.357,0
1991,1,1.9556,0.2611,3.357,0
1991,2,-0.6869,-3.5751,3.759,0
1991,3,-0.8076,0.0321,3.64,0
2041,0,2.0352,-3.6874,3.357,0
2041,1,1.9599,0.2656,3.39,0
2041,2,-0.6886,-3.572,3.8,0
2041,3,-0.8142,0.0329,3.602,0
2075,0,2.032,-3.6809,3.357,0
2075,1,1.9615,0.276,3.357,0
2091,2,-0.687,-3.5713,3.8,0
2091,3,-0.8192,0.0334,3.602,0
2124,0,2.0281,-3.6816,3.324,0
2124,1,1.9626,0.2841,3.357,0
2124,2,-0.6837,-3.5533,3.528,0
2124,3,-0.8227,0.0337,3.602,0
2175,0,2.0266,-3.6846,3.357,0
2175,1,1.9631,0.2903,3.357,0
2175,2,-0.6818,-3.5497,3.528,0
2175,3,-0.8252,0.0338,3.602,0
2224,0,2.0256,-3.6787,3.357,0
2224,1,1.9648,0.2959,3.39,0
2224,2,-0.6818,-3.529,3.565,0
2224,3,-0.8291,0.0339,3.64,0
2275,0,2.0251,-3.6738,3.357,0
2275,1,1.9644,0.2987,3.357,0
2275,2,-0.682,-3.5122,3.565,0
2275,3,-0.8384,0.0337,3.602,0
2308,0,2.0249,-3.6782,3.357,0
2308,1,1.9654,0.3015,3.39,0
2308,2,-0.6871,-3.5038,3.493,0
2308,3,-0.8416,0.0337,3.679,0
2358,0,2.0249,-3.6821,3.357,0
2358,1,1.9645,0.302,3.357,0
2358,2,-0.6869,-3.4955,3.493,0
2358,3,-0.8438,0.0336,3.679,0
2408,0,2.0251,-3.6854,3.357,0
2408,1,1.9635,0.3018,3.357,0
2408,2,-0.6866,-3.4959,3.565,0
2408,3,-0.8465,0.0243,3.565,0
2458,0,2.0269,-3.6819,3.39,0
2458,1,1.9625,0.3011,3.357,0
2458,2,-0.6877,-3.5084,3.759,0
2458,3,-0.8467,0.0256,3.679,0
2508,0,2.0271,-3.6767,3.357,0
2508,1,1.9601,0.2989,3.324,0
2508,2,-0.6877,-3.5048,3.759,0
2508,3,-0.8489,0.027,3.718,0
2541,0,2.0273,-3.6724,3.357,0
2541,1,1.9596,0.2979,3.357,0
2558,2,-0.6834,-3.5105,3.493,0
2558,3,-0.8494,0.0279,3.565,0
2591,0,2.0275,-3.6773,3.357,0
2591,1,1.9591,0.2885,3.357,0
2591,2,-0.6837,-3.5111,3.565,0
2591,3,-0.8504,0.029,3.718,0
2641,0,2.0277,-3.6732,3.357,0
2641,1,1.9587,0.2805,3.357,0
2641,2,-0.6832,-3.5095,3.565,0
2641,3,-0.8499,0.0296,3.565,0
2691,0,2.0264,-3.6677,3.324,0
2691,1,1.9585,0.2738,3.357,0
2691,2,-0.6871,-3.5242,3.8,0
2691,3,-0.8491,0.0391,3.565,0
2741,0,2.0269,-3.6737,3.357,0
2741,1,1.9582,0.2769,3.357,0
2741,2,-0.6873,-3.5253,3.8,0
2741,3,-0.8435,0.0389,3.93,0
2775,0,2.0273,-3.679,3.357,0
2775,1,1.9581,0.2713,3.357,0
2775,2,-0.6875,-3.5265,3.8,0
2775,3,-0.8369,0.0468,3.602,0
2825,0,2.0276,-3.6834,3.357,0
2825,1,1.958,0.2752,3.357,0
2825,2,-0.6886,-3.5359,3.759,0
2825,3,-0.833,0.0526,3.493,0
2875,0,2.0265,-3.6765,3.324,0
2875,1,1.9595,0.2716,3.39,0
2875,2,-0.6917,-3.546,3.8,0
2875,3,-0.8307,0.0488,3.64,0
2925,0,2.027,-3.6812,3.357,0
2925,1,1.9523,0.2771,3.39,0
2925,2,-0.6942,-3.5541,3.8,0
2925,3,-0.8273,0.0456,3.759,0
2975,0,2.0274,-3.6851,3.357,0
2975,1,1.9463,0.2735,3.39,0
2975,2,-0.6953,-3.5586,3.8,0
2975,3,-0.834,0.0427,3.759,0
3012,0,2.0278,-3.6798,3.357,0
3012,1,1.9414,0.2705,3.39,0
3012,2,-0.6969,-3.5637,3.8,0
3012,3,-0.8329,0.0403,3.8,0
3042,0,2.0282,-3.6837,3.357,0
3042,1,1.946,0.2681,3.39,0
3042,2,-0.6981,-3.5683,3.8,0
3042,3,-0.8172,0.0372,3.423,0
3092,0,2.0284,-3.687,3.357,0
3092,1,1.9417,0.2662,3.39,0
3092,2,-0.6907,-3.5705,3.64,0
3092,3,-0.8041,0.0347,3.423,0
3142,0,2.0286,-3.6896,3.357,0
3142,1,1.9397,0.2746,3.423,0
3142,2,-0.6811,-3.5789,3.759,0
3142,3,-0.8085,0.0336,3.8,0
3192,0,2.0273,-3.6894,3.324,0
3192,1,1.9453,0.272,3.39,0
3192,2,-0.6805,-3.583,3.718,0
3192,3,-0.7977,0.0319,3.423,0
3242,0,2.0277,-3.6913,3.357,0
3242,1,1.9517,0.2625,3.423,0
3242,2,-0.6844,-3.5813,3.8,0
3242,3,-0.799,0.0313,3.718,0
3292,0,2.0265,-3.6823,3.324,0
3292,1,1.9571,0.2546,3.423,0
3292,2,-0.6805,-3.5616,3.493,0
3292,3,-0.7931,0.0389,3.458,0
3325,0,2.027,-3.6851,3.357,0
3325,1,1.9546,0.258,3.458,0
3325,2,-0.6732,-3.5694,3.759,0
3325,3,-0.7978,0.0371,3.602,0
3375,0,2.0275,-3.6875,3.357,0
3375,1,1.9422,0.2514,3.423,0
3375,2,-0.6673,-3.576,3.759,0
3375,3,-0.7907,0.0351,3.423,0
3425,0,2.0279,-3.6895,3.357,0
3425,1,1.9419,0.2558,3.458,0
3425,2,-0.6644,-3.578,3.759,0
3425,3,-0.7829,0.0249,3.39,0
3459,0,2.0282,-3.6827,3.357,0
3476,1,1.9387,0.2491,3.39,0
3476,2,-0.6743,-3.5781,3.842,0
3476,3,-0.7789,0.0164,3.423,0
3525,0,2.0284,-3.6769,3.357,0
3525,1,1.9278,0.2436,3.39,0
3525,2,-0.6828,-3.578,3.842,0
3525,3,-0.7758,0.0177,3.293,0
3559,0,2.0286,-3.6806,3.357,0
3559,1,1.9203,0.2403,3.423,0
3559,2,-0.6879,-3.5753,3.8,0
3559,3,-0.7848,0.0196,3.458,0
3609,0,2.0273,-3.6733,3.324,0
3609,1,1.9229,0.238,3.423,0
3609,2,-0.6942,-3.5752,3.842,0
3609,3,-0.7776,0.0129,3.357,0
3659,0,2.0277,-3.6694,3.357,0
3659,1,1.9241,0.2353,3.39,0
3659,2,-0.6992,-3.5751,3.842,0
3659,3,-0.7894,0.0162,3.493,0
3709,0,2.0265,-3.6642,3.324,0
3709,1,1.9254,0.2334,3.39,0
3709,2,-0.6867,-3.5569,3.528,0
3709,3,-0.7841,0.0105,3.39,0
3743,0,2.027,-3.6623,3.357,0
3743,1,1.9268,0.2322,3.39,0
3743,2,-0.6798,-3.5459,3.602,0
3743,3,-0.7864,0.0146,3.493,0
3793,0,2.0275,-3.661,3.357,0
3793,1,1.9281,0.2314,3.39,0
3793,2,-0.6721,-3.5349,3.565,0
3793,3,-0.7925,0.0182,3.423,0
3843,0,2.0278,-3.6602,3.357,0
3843,1,1.9378,0.2311,3.39,0
3843,2,-0.6666,-3.5468,3.759,0
3843,3,-0.789,0.0213,3.423,0
3893,0,2.0282,-3.6598,3.357,0
3893,1,1.9375,0.2311,3.39,0
3893,2,-0.6716,-3.5573,3.759,0
3893,3,-0.7884,0.024,3.458,0
3944,0,2.0284,-3.6681,3.357,0
3944,1,1.9371,0.2229,3.39,0
3944,2,-0.6702,-3.5571,3.759,0
3944,3,-0.7901,0.0263,3.493,0
3977,0,2.0286,-3.6668,3.357,0
3977,1,1.9451,0.2162,3.39,0
3977,2,-0.6718,-3.5436,3.528,0
4026,0,2.0288,-3.6658,3.357,0
4026,1,1.9433,0.2109,3.39,0
4026,2,-0.6733,-3.5411,3.528,1
4026,3,-0.801,0.0391,3.679,0
4077,0,2.0289,-3.665,3.357,0
4077,1,1.9416,0.2153,3.39,0
4077,2,-0.6747,-3.5482,3.528,1
4077,3,-0.7984,0.0385,3.458,0
4126,0,2.0374,-3.6643,3.357,0
4126,1,1.94,0.211,3.39,0
4126,2,-0.6792,-3.5688,3.759,1
4126,3,-0.7983,0.0465,3.493,0
4177,0,2.036,-3.6638,3.357,0
4177,1,1.9385,0.2162,3.39,0
4177,2,-0.6796,-3.5628,3.528,1
4177,3,-0.8003,0.0531,3.528,0
4226,0,2.0347,-3.6635,3.357,0
4226,1,1.9358,0.2197,3.357,0
4226,2,-0.6926,-3.5808,3.759,1
4226,3,-0.795,0.0492,3.423,0
4260,0,2.032,-3.6694,3.324,0
4260,1,1.9335,0.2228,3.357,0
4260,2,-0.694,-3.5862,3.759,1
4260,3,-0.7905,0.0454,3.423,0
4310,0,2.0312,-3.6683,3.357,0
4310,1,1.9317,0.2255,3.357,0
4310,2,-0.6949,-3.5902,3.759,1
4310,3,-0.7825,0.0422,3.493,0
4360,0,2.029,-3.6651,3.324,0
4360,1,1.9302,0.2277,3.357,0
4360,2,-0.6981,-3.5859,3.64,1
4360,3,-0.7716,0.0391,3.423,0
4410,0,2.0286,-3.6646,3.357,0
4410,1,1.9375,0.2295,3.357,0
4410,2,-0.7006,-3.5819,3.64,1
4410,3,-0.7627,0.0365,3.423,0
4460,0,2.0284,-3.6641,3.357,0
4460,1,1.9406,0.2288,3.293,0
4460,2,-0.6995,-3.5853,3.759,1
4460,3,-0.7556,0.0436,3.565,0
4493,0,2.0268,-3.6617,3.324,0
4493,1,1.9463,0.2302,3.357,0
4493,2,-0.7013,-3.5872,3.759,1
4493,3,-0.7418,0.0403,3.423,0
4544,0,2.0269,-3.6618,3.357,0
4544,1,1.9508,0.2313,3.357,0
4544,2,-0.6984,-3.5777,3.565,1
4544,3,-0.7307,0.0374,3.423,0
4593,0,2.0271,-3.662,3.357,0
4593,1,1.9529,0.231,3.324,0
4593,2,-0.6887,-3.5627,3.602,1
4593,3,-0.7178,0.0439,3.493,0
4644,0,2.0274,-3.6622,3.357,0
4644,1,1.9559,0.2317,3.357,0
4644,2,-0.6879,-3.5602,3.602,1
4644,3,-0.7078,0.0494,3.493,0
4693,0,2.0276,-3.6541,3.357,0
4693,1,1.9484,0.2229,3.324,0
4693,2,-0.6788,-3.5574,3.759,1
4693,3,-0.7005,0.0538,3.493,0
4727,0,2.018,-3.6536,3.324,0
4727,1,1.9516,0.2248,3.357,0
4727,2,-0.6766,-3.5549,3.759,1
4727,3,-0.6913,0.0485,3.423,0
4778,0,2.0115,-3.6471,3.357,0
4778,1,1.9459,0.2181,3.357,0
4778,2,-0.6744,-3.5523,3.759,1
4778,3,-0.6867,0.0525,3.458,0
4827,0,2.0146,-3.6419,3.357,0
4827,1,1.9493,0.221,3.357,0
4827,2,-0.6661,-3.5587,3.718,1
4827,3,-0.7189,0.0486,4.068,0
4878,0,2.016,-3.644,3.324,0
4878,1,1.9522,0.2236,3.357,0
4878,2,-0.6636,-3.5597,3.8,1
4878,3,-0.7199,0.0621,3.602,0
4911,0,2.0189,-3.6399,3.357,0
4911,1,1.9546,0.2258,3.357,0
4927,3,-0.7191,0.0633,3.423,0
4960,0,2.0131,-3.6451,3.357,0
4960,1,1.9565,0.2277,3.357,0
4960,2,-0.6541,-3.5656,3.718,1
4960,3,-0.7186,0.0641,3.423,0
5011,0,2.0166,-3.6497,3.357,0
5011,1,1.948,0.2365,3.324,0
5011,2,-0.6642,-3.5657,3.8,1
5011,3,-0.7182,0.0644,3.423,0
5061,0,2.0197,-3.6537,3.357,0
5061,1,1.9507,0.2365,3.357,0
5061,2,-0.6629,-3.566,3.8,1
5061,3,-0.718,0.0644,3.423,0
5111,0,2.0224,-3.657,3.357,0
5111,1,1.9514,0.2353,3.324,0
5111,2,-0.6618,-3.5635,3.602,1
5111,3,-0.7133,0.0733,3.493,0
5145,0,2.0205,-3.6576,3.458,0
5145,1,1.9451,0.2351,3.357,0
5160,3,-0.7121,0.0713,3.39,0
5194,0,2.0215,-3.6497,3.324,0
5194,1,1.9399,0.2348,3.357,0
5194,2,-0.6601,-3.5527,3.602,1
5194,3,-0.7112,0.0777,3.39,0
5245,0,2.0242,-3.6579,3.565,0
5245,1,1.9356,0.2345,3.357,0
5245,2,-0.6616,-3.5456,3.64,1
5245,3,-0.704,0.0917,3.423,0
5294,0,2.0265,-3.6649,3.565,0
5294,1,1.9322,0.2341,3.357,0
5294,2,-0.6607,-3.5428,3.64,1
5294,3,-0.6982,0.103,3.423,0
5345,0,2.0237,-3.6639,3.458,0
5345,1,1.938,0.2338,3.357,0
5345,2,-0.6613,-3.5376,3.8,1
5345,3,-0.6898,0.1112,3.357,0
5394,0,2.017,-3.6566,3.357,0
5394,1,1.9347,0.225,3.357,0
5394,2,-0.6598,-3.5314,3.759,1
5394,3,-0.6812,0.117,3.324,0
5427,0,2.0128,-3.6523,3.39,0
5427,1,1.9321,0.2261,3.357,0
5427,2,-0.6587,-3.5266,3.759,1
5427,3,-0.6783,0.1303,3.39,0
5478,0,2.0066,-3.6447,3.324,0
5478,1,1.9301,0.2188,3.357,0
5478,2,-0.652,-3.5164,3.64,1
5478,3,-0.6764,0.1237,3.39,0
5528,0,2.0058,-3.6445,3.423,0
5528,1,1.9286,0.2127,3.357,0
5528,2,-0.6445,-3.4974,3.602,1
5528,3,-0.6772,0.1262,3.423,0
5578,0,2.0025,-3.6489,3.357,0
5578,1,1.9275,0.2079,3.357,0
5578,2,-0.626,-3.4694,3.528,1
5578,3,-0.685,0.1273,3.39,0
5627,0,2.0001,-3.6528,3.357,0
5627,1,1.9268,0.2043,3.357,0
5627,2,-0.6162,-3.4434,3.64,1
5627,3,-0.6938,0.1194,3.423,0
5661,0,2.0067,-3.6477,3.357,0
5661,1,1.918,0.2099,3.357,0
5661,2,-0.5979,-3.4122,3.602,1
5661,3,-0.6993,0.1206,3.39,0
5712,0,2.0055,-3.6455,3.39,0
5712,1,1.9192,0.2066,3.357,0
5712,2,-0.5669,-3.3895,3.64,1
5712,3,-0.6973,0.1131,3.423,0
5761,0,2.0046,-3.6437,3.39,0
5761,1,1.9221,0.2051,3.39,0
5761,2,-0.5301,-3.3691,3.565,1
5761,3,-0.6954,0.1067,3.423,0
5812,0,2.0053,-3.6444,3.423,0
5812,1,1.9231,0.2114,3.357,0
5812,2,-0.4906,-3.3437,3.528,1
5812,3,-0.6853,0.1184,3.423,0
5861,0,2.021,-3.6451,3.565,0
5861,1,1.9242,0.2169,3.357,0
5861,2,-0.4409,-3.3144,3.493,1
5861,3,-0.6767,0.1282,3.423,0
5894,0,2.0221,-3.6502,3.493,0
5894,1,1.9252,0.2216,3.357,0
5894,2,-0.3932,-3.2923,3.493,1
5894,3,-0.6613,0.1363,3.423,0
5945,0,2.0113,-3.6501,3.423,0
5945,1,1.9261,0.2254,3.357,0
5945,2,-0.3485,-3.2689,3.528,1
5945,3,-0.6523,0.1436,3.493,0
5994,0,2.0092,-3.6564,3.39,0
5994,1,1.9268,0.2284,3.357,0
5994,2,-0.2876,-3.2506,3.493,1
5994,3,-0.6503,0.1484,3.423,0
6045,0,2.0017,-3.6574,3.458,0
6045,1,1.9274,0.2308,3.357,0
6045,2,-0.2329,-3.2317,3.565,1
6045,3,-0.6408,0.1433,3.423,0
6095,0,1.9928,-3.6538,3.39,0
6095,1,1.9364,0.2325,3.357,0
6095,2,-0.1846,-3.2145,3.718,1
6095,3,-0.6525,0.1303,3.458,0
6145,0,1.9897,-3.6571,3.493,0
6145,1,1.9422,0.2326,3.324,0
6145,2,-0.1199,-3.1942,3.458,1
6145,3,-0.6524,0.1188,3.423,0
6179,0,1.9787,-3.6598,3.493,0
6179,1,1.9484,0.2336,3.357,0
6179,2,-0.0536,-3.1819,3.528,1
6179,3,-0.6546,0.1095,3.458,0
6228,0,1.983,-3.6598,3.602,0
6228,1,1.945,0.251,3.357,0
6228,2,0.0227,-3.1741,3.528,1
6228,3,-0.6673,0.1022,3.493,0
6279,0,2.001,-3.6573,3.718,0
6279,1,1.9334,0.2569,3.357,0
6279,2,0.0902,-3.1811,3.602,1
6279,3,-0.6888,0.0795,3.679,0
6328,0,2.0275,-3.648,3.759,0
6328,1,1.9164,0.2625,3.39,0
6328,2,0.1571,-3.1953,3.528,1
6328,3,-0.7044,0.0518,3.64,0
6379,0,2.0495,-3.6308,3.759,0
6379,1,1.8938,0.2412,3.39,0
6379,2,0.2397,-3.2147,3.458,1
6379,3,-0.7151,0.0123,3.458,0
6412,0,2.0673,-3.6073,3.759,0
6412,1,1.8778,0.2162,3.458,0
6412,2,0.32,-3.2333,3.493,1
6412,3,-0.7451,-0.0373,3.528,0
6462,0,2.0849,-3.564,3.64,0
6462,1,1.8579,0.1961,3.493,0
6462,2,0.4059,-3.2492,3.493,1
6462,3,-0.7693,-0.0946,3.528,0
6512,0,2.086,-3.5164,3.565,0
6512,1,1.8346,0.1895,3.528,0
6512,2,0.4944,-3.2698,3.458,1
6512,3,-0.7938,-0.1708,3.357,0
6562,0,2.0963,-3.4439,3.602,0
6562,1,1.8076,0.176,3.528,0
6562,2,0.5575,-3.2905,3.6675,1
6562,3,-0.8151,-0.232,3.39,0
6595,0,2.1038,-3.3676,3.602,0
6595,1,1.768,0.1559,3.493,0
6595,2,0.6271,-3.3079,3.689,1
6595,3,-0.831,-0.2873,3.39,0
6646,0,2.1089,-3.2894,3.602,0
6646,1,1.7394,0.1425,3.602,0
6646,2,0.6899,-3.3194,3.626,1
6646,3,-0.8484,-0.3445,3.357,0
6679,0,2.1121,-3.2104,3.602,0
6679,1,1.7089,0.1325,3.602,0
6679,2,0.7489,-3.338,3.759,1
6695,3,-0.8611,-0.4124,3.357,0
6729,0,2.1137,-3.1047,3.602,0
6729,1,1.6685,0.099,3.64,0
6729,2,0.8219,-3.3629,3.565,1
6729,3,-0.8805,-0.4649,3.39,0
6779,0,2.1142,-3.0044,3.602,0
6779,1,1.6188,0.0718,3.602,0
6779,2,0.8956,-3.3825,3.664,1
6779,3,-0.9052,-0.5437,3.528,0
6829,0,2.1065,-2.8913,3.64,0
6829,1,1.5627,0.0513,3.64,0
6829,2,0.9572,-3.3889,3.565,1
6829,3,-0.9187,-0.6087,3.458,0
6862,0,2.092,-2.7861,3.679,0
6862,1,1.4921,0.0168,3.528,0
6862,2,1.0196,-3.3911,3.528,1
6862,3,-0.9391,-0.667,3.493,0
6895,0,2.0688,-2.6804,3.64,0
6895,1,1.4196,-0.0097,3.528,0
6912,3,-0.9597,-0.7218,3.565,0
6946,0,2.0493,-2.5744,3.64,0
6946,1,1.347,-0.0476,3.458,0
6946,2,1.141,-3.3915,3.565,1
6946,3,-0.9578,-0.7805,3.458,0
6995,0,2.023,-2.4341,3.602,0
6995,1,1.274,-0.0764,3.493,0
6995,2,1.2187,-3.3905,3.565,1
6995,3,-0.9515,-0.8376,3.423,0
7046,0,1.9928,-2.3094,3.602,0
7046,1,1.1922,-0.1151,3.528,0
7046,2,1.2846,-3.3798,3.565,1
7046,3,-0.9444,-0.9041,3.423,0
7079,0,1.9688,-2.181,3.602,0
7079,1,1.1137,-0.1531,3.493,0
7095,3,-0.9263,-0.9587,3.39,0
7146,0,1.9401,-2.0347,3.565,0
7146,1,1.0216,-0.1988,3.458,0
7146,2,1.4137,-3.3384,3.565,1
7146,3,-0.9125,-1.0085,3.423,0
7179,0,1.9011,-1.9045,3.602,0
7179,1,0.9263,-0.2334,3.458,0
7179,2,1.4769,-3.3084,3.565,1
7195,3,-0.9032,-1.0632,3.458,0
7229,0,1.8687,-1.759,3.528,0
7229,1,0.8357,-0.2675,3.493,0
7229,2,1.5486,-3.2668,3.602,1
7229,3,-0.8756,-1.1282,3.423,0
7279,0,1.839,-1.6273,3.679,0
7279,1,0.7646,-0.3115,3.5475,0
7279,2,1.6185,-3.2332,3.602,1
7279,3,-0.8749,-1.1911,3.493,0
7329,0,1.8251,-1.5207,3.9755,0
7329,1,0.6899,-0.3485,3.5465,0
7329,2,1.6952,-3.1792,3.565,1
7329,3,-0.9174,-1.237,3.99,0
7362,0,1.8024,-1.4088,3.528,0
7362,1,0.6128,-0.3906,3.664,0
7362,2,1.7623,-3.1287,3.679,1
7362,3,-0.9446,-1.2939,3.8784,0
7413,0,1.7686,-1.3034,3.528,0
7413,1,0.5365,-0.4316,3.7065,0
7413,2,1.821,-3.0811,3.759,1
7413,3,-0.9654,-1.3596,4.071,0
7462,0,1.7333,-1.1704,3.493,0
7462,1,0.4781,-0.4657,3.493,0
7462,2,1.8875,-3.0163,3.679,1
7462,3,-0.9614,-1.4366,3.934,0
7513,0,1.7067,-1.0384,3.493,0
7513,1,0.4222,-0.4998,3.528,0
7513,2,1.9386,-2.9567,3.8,1
7513,3,-0.9519,-1.5287,3.944,0
7563,0,1.6886,-0.9186,3.528,0
7563,1,0.35,-0.5521,3.565,0
